Command,Speed (mm/s),Initial Position (mm),End Position (mm),Time (s),ArUco ID,Translation X (m),Translation Y (m),Translation Z (m),Rotation X,Rotation Y,Rotation Z,Rotation W
P000,240.0,800.0,0.0,1741944822.2856116,aruco_10,0.7634326537062568,0.0546775397604223,0.024885792513234972,0.02867810597895029,0.014508775759162429,0.9994791191352054,0.002922722457084794
P000,240.0,800.0,0.0,1741944822.2859745,aruco_0,0.28285902813545105,0.005302534341189102,0.0447942443721554,0.24446419513779738,0.11862079242362196,0.962363969883745,-0.004684313179411684
P000,240.0,800.0,0.0,1741944822.2862716,aruco_3,0.21136165967166967,-0.03782255026109495,0.057742646337809456,-0.05070293579607608,-0.02476256922487727,0.9983858079251721,-0.006464996556489941
P000,240.0,800.0,0.0,1741944822.2867281,aruco_1,0.011514555926592396,-0.044828554403945675,0.018005485044785607,-0.015389852664933024,-0.08524275521195696,0.9962380107364653,-0.0025770920112049432
P000,240.0,800.0,0.0,1741944822.287135,aruco_5,0.39653161420754734,-0.03903358795846902,0.05720328232074434,0.05264916184541409,0.00025584688603670365,0.9985584649071239,-0.0104394747595915
P000,240.0,800.0,0.0,1741944822.2873895,aruco_7,0.5806791973520213,-0.03947446040667585,0.047969634220834334,0.08241114257892401,-0.057374534983465376,0.9949174559552141,0.007470757848660676
P000,240.0,800.0,0.0,1741944822.2876046,aruco_9,0.7631280849382996,-0.03979218867733464,0.0329386759846807,0.03198295610292165,-0.008049672690857546,0.9994544590266351,0.0017515259004256027
P000,240.0,800.0,0.0,1741944822.38908,aruco_2,0.020455546015898385,0.05512892363981656,0.03705719033978094,-0.04708950432910763,0.062333499785423546,0.9968818836494793,-0.011118168038080068
P000,240.0,800.0,0.0,1741944822.3894928,aruco_8,0.5832351156910482,0.05897917407993517,0.029669677812966144,0.054125445256256406,0.02324207520927708,0.9982114210220834,0.010207410282548334
P000,240.0,800.0,0.0,1741944822.3898253,aruco_4,0.2077748127086199,0.054380003727924835,0.04110316590917096,-0.012097700964544416,0.060142570962875355,0.9981078714182972,0.004145369573928205
P000,240.0,800.0,0.0,1741944822.3901894,aruco_6,0.3947255324609694,0.05449742055030448,0.04540520043925045,0.05679973245008821,0.0722388439978946,0.9957103877599126,-0.010777463878086294
P000,240.0,800.0,0.0,1741944822.3908012,aruco_10,0.7623478439903386,0.05467023454932918,0.027281897558331103,0.03380438643988456,0.01395404918878095,0.9993248586727869,0.003516394109250352
P000,240.0,800.0,0.0,1741944822.3911579,aruco_0,0.2707979253463437,0.005573465642597308,0.048876417090116586,0.2789665428830791,0.10140067569200123,0.9549258157800582,-0.0034992878394799584
P000,240.0,800.0,0.0,1741944822.3914754,aruco_3,0.2107964697606726,-0.03810718957401556,0.05574351484981499,-0.04857071701199964,-0.021937453437811068,0.9985515086921326,-0.0073829709033014276
P000,240.0,800.0,0.0,1741944822.3918443,aruco_1,0.012136925915726293,-0.044702267735661466,0.01933854980299743,-0.021115987747086225,-0.09414016802116079,0.9953349518686808,-0.0002602790041671417
P000,240.0,800.0,0.0,1741944822.3921666,aruco_5,0.39648164000600455,-0.039212839809128736,0.055730529193987244,0.03607296341042289,-0.0009403958862396,0.9992845258130113,-0.011326237409131645
P000,240.0,800.0,0.0,1741944822.3925073,aruco_7,0.5806107810184823,-0.039438734597940006,0.04814385811294708,0.07871396528982011,-0.05439710577468906,0.9953854640315922,0.00726874368865902
P000,240.0,800.0,0.0,1741944822.3928301,aruco_9,0.7630102177288542,-0.039854192291629065,0.03316850463118437,0.03812472008969081,-0.007529121107916427,0.9992376775666257,0.0037245125492337654
P000,240.0,800.0,0.0,1741944822.500666,aruco_2,0.01873830341304661,0.05519667525164016,0.03371674903039501,-0.04031739693457317,0.06116090470941719,0.9972332034239253,-0.012640390349487088
P000,240.0,800.0,0.0,1741944822.5010128,aruco_8,0.5828712773552246,0.05902199328703817,0.031328613278785666,0.05755510950807205,0.026043364485210163,0.997937673133833,0.011381706079630011
P000,240.0,800.0,0.0,1741944822.5011847,aruco_4,0.20820248353462603,0.05436530215208473,0.04269571978512732,-0.018193703699586034,0.05503379158450872,0.9983050536001911,0.005223137106998424
P000,240.0,800.0,0.0,1741944822.5013354,aruco_6,0.39475201086169376,0.05449233775596124,0.045434195587267134,0.05873621397122126,0.07389620306896397,0.9954780592720336,-0.010622243311722042
P000,240.0,800.0,0.0,1741944822.5014799,aruco_10,0.7623856215023161,0.054700221597023695,0.027200755458723025,0.03303900321971307,0.017433804358293246,0.9992933579967953,0.00415471037327179
P000,240.0,800.0,0.0,1741944822.5016744,aruco_0,0.2577507823752368,0.00553334537259606,0.04707503812123137,0.2892945454705368,0.07940951524484026,0.9539378068826984,-0.0023330103692048533
P000,240.0,800.0,0.0,1741944822.5018935,aruco_3,0.20899080473872142,-0.03941154378562761,0.05003642068229419,-0.054599363580937366,-0.06747084968115913,0.9962212360553513,0.003135758303604099
P000,240.0,800.0,0.0,1741944822.5020866,aruco_1,0.01039637758246953,-0.04521940740790628,0.0161058096943415,-0.01884865169786917,-0.09358694797543586,0.9954307732777351,-0.00194356414464509
P000,240.0,800.0,0.0,1741944822.5022752,aruco_5,0.3965107853769926,-0.039148007524462736,0.056222845037487645,0.03387654545508288,-0.002535946921992918,0.9993585698382981,-0.011330831988006601
P000,240.0,800.0,0.0,1741944822.5024576,aruco_7,0.5806841346302957,-0.039512944741121936,0.04780223499059688,0.0808125372303241,-0.05581431309976301,0.9951415989163407,0.006876370076869068
P000,240.0,800.0,0.0,1741944822.5026267,aruco_9,0.7645204286748942,-0.040218202297774355,0.02985054081771943,0.03024659776551814,-0.005031781664431946,0.9995201606434048,0.00438898505149621
P000,240.0,800.0,0.0,1741944822.6083155,aruco_2,0.018121067465579288,0.05515726863082142,0.032503499247215406,-0.041606825143654554,0.06343886216994453,0.9970290716605933,-0.013319285676762403
P000,240.0,800.0,0.0,1741944822.608795,aruco_8,0.5826680498049707,0.058993882313676804,0.03221692596073222,0.05733044967745403,0.028014293970518224,0.9978966547116224,0.011431340587780538
P000,240.0,800.0,0.0,1741944822.609133,aruco_4,0.20844705936655894,0.054352581832090095,0.04354864102079958,-0.01961606350058984,0.05417261910673364,0.9983201242348044,0.006120229793328283
P000,240.0,800.0,0.0,1741944822.609496,aruco_6,0.39481042141106026,0.05452678115077238,0.047344615849210125,0.05338852569810726,0.07722787604352388,0.9955221376083252,-0.011008371616552394
P000,240.0,800.0,0.0,1741944822.6098905,aruco_10,0.7625459390938524,0.05470032716083379,0.026841771095452938,0.03236539198926826,0.014980958530810076,0.9993584626161595,0.003271957194560277
P000,240.0,800.0,0.0,1741944822.61058,aruco_0,0.2453108830818499,0.005821193233765745,0.04961843986559167,0.12078482641751777,0.06749921096632888,0.990380935697377,-0.0006886765200656222
P000,240.0,800.0,0.0,1741944822.6109943,aruco_3,0.20936559302749264,-0.039148319870369375,0.05138179019195099,-0.05719166868139267,-0.0621485402695861,0.996426228082065,0.0011975631799762483
P000,240.0,800.0,0.0,1741944822.611315,aruco_1,0.011848433884165455,-0.044740655079366254,0.01874423406606207,-0.018044367448820934,-0.08809822731875677,0.9959461976580004,-0.002065148911662641
P000,240.0,800.0,0.0,1741944822.6116486,aruco_5,0.3965016865822464,-0.03917943501285037,0.056109970430770484,0.04134680865680175,0.006947517523609785,0.999060944601832,-0.010926691633556779
P000,240.0,800.0,0.0,1741944822.6120024,aruco_7,0.580614655159184,-0.0394246848212817,0.04819906276003161,0.08004826378906077,-0.05579895273898406,0.9951989974569762,0.007595912156842208
P000,240.0,800.0,0.0,1741944822.612377,aruco_9,0.7641904925886558,-0.04020149690519642,0.030577881035830368,0.03264389158540264,-0.005247807891035394,0.9994476144528434,0.0033605118510684263
P000,240.0,800.0,0.0,1741944822.7139285,aruco_2,0.020042885913097663,0.05515768550109928,0.036159186046914815,-0.04756569326246154,0.06289599017651108,0.9968137599034055,-0.011996563390194427
P000,240.0,800.0,0.0,1741944822.7142751,aruco_8,0.5827018264038447,0.05897702484359651,0.032033333360463656,0.05747904419012308,0.028630899615626964,0.997873288550269,0.011194696201279095
P000,240.0,800.0,0.0,1741944822.7144325,aruco_4,0.209718290759563,0.05435801469871999,0.04799127523073965,-0.021023454332529827,0.051530689443052946,0.9984408244744593,0.004302639210438644
P000,240.0,800.0,0.0,1741944822.7145822,aruco_6,0.39475908508880947,0.05450001031387271,0.04654750742762315,0.057424313584534876,0.0802868622877166,0.995055570251684,-0.010994102228679983
P000,240.0,800.0,0.0,1741944822.714756,aruco_10,0.7638351663436237,0.05467827075245822,0.023999984896884596,0.031055997305939123,0.01358872649318463,0.9994206227442606,0.0030464081845401497
P000,240.0,800.0,0.0,1741944822.7152479,aruco_0,0.23007431147790247,0.005059970164348365,0.03984092372373427,0.09985354023157046,0.10548949735918421,0.989331788048424,-0.01112832716287489
P000,240.0,800.0,0.0,1741944822.7156856,aruco_3,0.20807320018899517,-0.03984813531693229,0.04685315688093716,-0.054358766883645444,-0.059380849633147485,0.9967541846426732,-0.00035320657969241425
P000,240.0,800.0,0.0,1741944822.7159219,aruco_1,0.01081067181211931,-0.04510780703720717,0.016810694628394796,-0.018857501337345196,-0.09047785773438578,0.9957161639832226,-0.0027318513740011595
P000,240.0,800.0,0.0,1741944822.7160845,aruco_5,0.3965171589492566,-0.03910742325272806,0.05673397161388816,0.04311394370406027,0.01066543285377322,0.9989481250715918,-0.011404824291890894
P000,240.0,800.0,0.0,1741944822.7162397,aruco_7,0.580959063710568,-0.0397328981219805,0.0463447553115115,0.08045146398038465,-0.05160024556037471,0.9953889238985779,0.008115223854222184
P000,240.0,800.0,0.0,1741944822.7163975,aruco_9,0.7628671209815034,-0.03970280209352389,0.033567112824988365,0.03428232663489468,-0.011074839090932055,0.9993489617022727,0.001926910152030171
P000,240.0,800.0,0.0,1741944822.8248878,aruco_2,0.01875616720285067,0.055170775668649204,0.03364383302253926,-0.03992254756022251,0.0634047626808442,0.99709817589191,-0.013462694466948845
P000,240.0,800.0,0.0,1741944822.825247,aruco_8,0.5827876505253733,0.058970420116237786,0.03173280141729817,0.05629718488674202,0.02553178901708372,0.9980290516339356,0.010805414362271008
P000,240.0,800.0,0.0,1741944822.825438,aruco_4,0.2101510579350966,0.054363463181010006,0.049613076645134924,-0.032928625952728795,0.052949357981510015,0.9980478789349485,0.003534499287495722
P000,240.0,800.0,0.0,1741944822.8256278,aruco_6,0.3947202222373883,0.05452091116971053,0.04608826493195295,0.05702803044136596,0.08014758239552561,0.9950811869134605,-0.01172989564548986
P000,240.0,800.0,0.0,1741944822.8257937,aruco_10,0.7633782627462654,0.054691240362674295,0.02500968204956644,0.03166634826081654,0.011933828252515608,0.9994234691526495,0.0027469368509092
P000,240.0,800.0,0.0,1741944822.8260784,aruco_0,0.21755830326575198,0.0052170546136975915,0.041003885472737256,0.10388389005894294,0.10925955010245962,0.9885021644636335,-0.011573633362018361
P000,240.0,800.0,0.0,1741944822.8262649,aruco_3,0.20413857104965077,-0.04197118388513968,0.03324959315325415,-0.04034700389697964,-0.04287816725411106,0.9982160261439115,-0.009916522629607615
P000,240.0,800.0,0.0,1741944822.8265285,aruco_1,0.010977278816700353,-0.04501145094564277,0.017142967280517007,-0.018189276263688728,-0.09188557630546022,0.995602179974154,-0.0015750099346509155
P000,240.0,800.0,0.0,1741944822.8267803,aruco_5,0.3965276478785655,-0.03900820083387202,0.05718748614625924,0.041284312341270314,0.0016953180589481945,0.9990893319596701,-0.010640884354261918
P000,240.0,800.0,0.0,1741944822.8269463,aruco_7,0.5807701884475185,-0.03955790983514823,0.04716542155091019,0.08659769343232575,-0.04986311386998016,0.9949557596132865,0.008805442752306583
P000,240.0,800.0,0.0,1741944822.8271449,aruco_9,0.7627694429276938,-0.039757168011076385,0.033656499107522664,0.03501773499678614,-0.008230380151927673,0.9993461760905956,0.003637255503576945
P000,240.0,800.0,0.0,1741944822.924967,aruco_2,0.01934590531705782,0.05512496284185204,0.03476550698035652,-0.0438916811723707,0.06374125165523556,0.9969374229841413,-0.011240019951233712
P000,240.0,800.0,0.0,1741944822.9254038,aruco_8,0.5829241804710747,0.05895236022344327,0.031081261795267268,0.055771284854974436,0.024473957649267984,0.9980848606765396,0.01082544380919706
P000,240.0,800.0,0.0,1741944822.9257262,aruco_4,0.2101648281788374,0.05440875508184368,0.04973514487205022,-0.027097009475402528,0.06305692655335177,0.9976408223926082,0.001534880662712747
P000,240.0,800.0,0.0,1741944822.926042,aruco_6,0.39473628084143675,0.05450301915133588,0.045812647218771874,0.05535105708298638,0.07640080177658919,0.9954798186398242,-0.010913242824729675
P000,240.0,800.0,0.0,1741944822.9263258,aruco_10,0.763246584381108,0.054712585732616996,0.025355769066959577,0.029246873085259778,0.014368004464199564,0.9994641588280635,0.003092945183293859
P000,240.0,800.0,0.0,1741944822.9266262,aruco_0,0.20458305532227505,0.0051519429925523386,0.03959798299869144,0.32306881635355583,0.10640892956350646,0.9403717055668863,-0.002172952204130848
P000,240.0,800.0,0.0,1741944822.9269507,aruco_3,0.20399004422493916,-0.0422389385444813,0.032499611561464414,-0.035933520193009875,-0.056441679057567445,0.9977508104620693,-0.004053327031929878
P000,240.0,800.0,0.0,1741944822.9272647,aruco_1,0.011052507394392064,-0.04497178784893341,0.017285971345531115,-0.01849930110812061,-0.09237756945637342,0.9955498276613768,-0.002165985560882072
P000,240.0,800.0,0.0,1741944822.927699,aruco_5,0.39649895258677126,-0.039171891698770084,0.056074645205063445,0.03997503033695868,0.006079290356570823,0.9991178683033937,-0.011336429034888134
P000,240.0,800.0,0.0,1741944822.9280748,aruco_7,0.5805171545715752,-0.03936076938407497,0.048629834263242855,0.07896761423939025,-0.05531532015584425,0.995311499621559,0.0077032503928480284
P000,240.0,800.0,0.0,1741944822.9284062,aruco_9,0.7628587849118091,-0.039749421553326336,0.03344869055787836,0.035484559149595744,-0.008869079893919796,0.9993262426235335,0.00303916157880626
P000,240.0,800.0,0.0,1741944823.038838,aruco_2,0.020116992619496232,0.0551773754681918,0.03643890747277456,-0.04758403385600836,0.06051616588048504,0.9969707267922987,-0.011086637324587593
P000,240.0,800.0,0.0,1741944823.0393078,aruco_8,0.5832769911758964,0.0589872261430345,0.02945427925785893,0.053652338061453766,0.020983659069712612,0.998288434807697,0.010064977405382147
P000,240.0,800.0,0.0,1741944823.039771,aruco_4,0.2038160861984229,0.05439669609393447,0.02570822586481325,0.07103859264014199,0.12544791862725344,0.9888264755421199,-0.03792795290956466
P000,240.0,800.0,0.0,1741944823.0406082,aruco_6,0.3947006047899596,0.05451245951867912,0.04552222189697075,0.04763873051318955,0.07776686999958021,0.9957669981837128,-0.011442939346006435
P000,240.0,800.0,0.0,1741944823.0409584,aruco_10,0.7619603549461228,0.0547145912016246,0.028108238030752908,0.03502354011458131,0.01506940081243417,0.9992693495068489,0.002649934183665882
P000,240.0,800.0,0.0,1741944823.0412962,aruco_3,0.21145225289907615,-0.037587169689061145,0.05870622721580321,-0.09303894469105771,-0.023501283691752244,0.9953320929816739,-0.010269328298050884
P000,240.0,800.0,0.0,1741944823.041724,aruco_1,0.011568030117883377,-0.04481682203117124,0.0180565177241786,-0.012527899917592948,-0.08528371374384602,0.9962736172451465,-0.002934245758466744
P000,240.0,800.0,0.0,1741944823.0421183,aruco_5,0.3965405087210047,-0.03891883209513325,0.05781343009787887,0.047077964232401834,-0.007829814768333275,0.99881104844792,-0.009941779111026196
P000,240.0,800.0,0.0,1741944823.0424285,aruco_7,0.5805627853580448,-0.03937988027482209,0.04853712002655919,0.08210084037237296,-0.05468907314509703,0.9950930228974835,0.007643503187691688
P000,240.0,800.0,0.0,1741944823.0427182,aruco_9,0.7642715589684079,-0.04016608724510473,0.030594748064612043,0.03524761876489052,-0.0031305480860646362,0.9993691528348143,0.003015230927852999
P000,240.0,800.0,0.0,1741944823.0429928,aruco_0,0.1916427696175772,0.005103816704039296,0.03917208075517198,0.3415286408980853,0.09603617100886998,0.9349518892905965,-0.0004384730185600087
P000,240.0,800.0,0.0,1741944823.1447806,aruco_2,0.019732800206717083,0.055168307690958616,0.035621851971524676,-0.0445187286579795,0.06142852461588066,0.9970565919308345,-0.011079795950544
P000,240.0,800.0,0.0,1741944823.1452858,aruco_8,0.5831573815108373,0.05901624922591544,0.029973776708352773,0.054887366936641195,0.028126215773365958,0.9980357601703884,0.010995659415901625
P000,240.0,800.0,0.0,1741944823.145792,aruco_4,0.2101543505943653,0.054379460476650085,0.04955593922814139,-0.026891487683777072,0.058343542072399134,0.9979323856498452,0.001955230460642523
P000,240.0,800.0,0.0,1741944823.1464057,aruco_6,0.3947642778974473,0.05449887351792495,0.04604297699438298,0.0469728324979963,0.07472919673654532,0.9960321353208436,-0.011361153761667887
P000,240.0,800.0,0.0,1741944823.146809,aruco_10,0.7630337266519603,0.05470233269034161,0.02575494833023928,0.030852304799652883,0.016045047248054667,0.9993891102056356,0.0034768342775341075
P000,240.0,800.0,0.0,1741944823.147032,aruco_0,0.17897006698323675,0.005147338810428087,0.03937725850842555,0.3509713644846525,0.08670041394379742,0.9323606438283519,-0.0023990299909036035
P000,240.0,800.0,0.0,1741944823.147201,aruco_3,0.20433131695896714,-0.041978096789886496,0.033656338587121803,-0.02952787352322006,-0.04879483417460077,0.9983627340517327,-0.004360086099068442
P000,240.0,800.0,0.0,1741944823.147353,aruco_1,0.015153727731009758,-0.04366610785239078,0.024976963716401457,-0.022975700384064386,-0.0887185875427192,0.995791233132339,-0.0009694073321990938
P000,240.0,800.0,0.0,1741944823.1474981,aruco_5,0.39646918577804496,-0.039414618909541024,0.05442974293580616,0.03992535865518478,0.007049609398798189,0.9991106463797433,-0.011583403758161135
P000,240.0,800.0,0.0,1741944823.147656,aruco_7,0.5805547918862506,-0.039437701171539774,0.04845374133519409,0.08039078951779582,-0.05683863044732857,0.9951195622857142,0.00661346269596778
P000,240.0,800.0,0.0,1741944823.1478148,aruco_9,0.765532590818016,-0.040557720607370534,0.027681864325137417,0.027087033963697767,-0.002805962150360952,0.9996202648073869,0.0042113637791335945
P000,240.0,800.0,0.0,1741944823.2538967,aruco_2,0.020439006720233965,0.055175569251389604,0.036915607571666675,-0.04490946451423467,0.06501138089065858,0.9967868277325415,-0.013140420193126407
P000,240.0,800.0,0.0,1741944823.254227,aruco_8,0.5829834608897605,0.059004178515140324,0.030885449480456906,0.05783602342164663,0.02618448078933481,0.9979219741061387,0.01100414071868981
P000,240.0,800.0,0.0,1741944823.2543962,aruco_4,0.21029542611195046,0.054380260866888505,0.04996533744384357,-0.03645893163907477,0.06155104691561807,0.9974377320835416,-0.0004192782794020744
P000,240.0,800.0,0.0,1741944823.2545607,aruco_6,0.3947377345406748,0.0544855424309407,0.04614301330940518,0.05594337900001436,0.06920164622327697,0.9959711826268552,-0.011084407557145364
P000,240.0,800.0,0.0,1741944823.2547066,aruco_10,0.7629926314619229,0.054704502326169385,0.025905655151737483,0.03415052020079986,0.01035310969178205,0.9993611617563537,0.0019528649321245994
P000,240.0,800.0,0.0,1741944823.2548437,aruco_0,0.16668392535798937,0.0052489567723015,0.04086885805910567,0.36955814246744906,0.08230538804676442,0.9255521909728576,-0.0023936659495333136
P000,240.0,800.0,0.0,1741944823.2549777,aruco_3,0.2093509252646405,-0.03888377872253264,0.05077650042066151,-0.049759352066429494,-0.019504061998781148,0.9985367743921767,-0.008240073684444314
P000,240.0,800.0,0.0,1741944823.2552152,aruco_1,0.011529916926105999,-0.04484564317444188,0.018117803797302656,-0.01571747544243761,-0.08994291249146578,0.9958216516359024,-0.0015690506597231296
P000,240.0,800.0,0.0,1741944823.2556777,aruco_5,0.39651171483885794,-0.03912388177355697,0.056344686834832736,0.03993521273854042,-0.002477496224331711,0.9991367700769528,-0.011168960744085306
P000,240.0,800.0,0.0,1741944823.256099,aruco_7,0.5806020764260214,-0.039423192602657156,0.04820953471630818,0.08173141453815444,-0.05566937655880238,0.9950626954100172,0.008433188532752177
P000,240.0,800.0,0.0,1741944823.2564044,aruco_9,0.7645352315785878,-0.040180937500273545,0.030011289432562482,0.033232163565973735,-0.002014102289949719,0.9994395226448887,0.00349249072924179
P000,240.0,800.0,0.0,1741944823.36213,aruco_2,0.019795899423201813,0.05517837554983469,0.03572110782902971,-0.043459074279674784,0.06237437115163881,0.9970244565098988,-0.012765971967231067
P000,240.0,800.0,0.0,1741944823.362509,aruco_8,0.5826427258510092,0.05899312985991065,0.03241488225241507,0.060316823575481585,0.028378305814697018,0.9977069003348518,0.01172534542758039
P000,240.0,800.0,0.0,1741944823.36272,aruco_4,0.21012712478152779,0.05441129016815645,0.04964816300526265,-0.027506449434782292,0.0674942526111509,0.9973399654127869,0.0009511945869406538
P000,240.0,800.0,0.0,1741944823.3628967,aruco_6,0.39473273279146776,0.054511844788862396,0.045777910745888106,0.0511962401567655,0.07440861912048768,0.9958541924155043,-0.010803706486572728
P000,240.0,800.0,0.0,1741944823.363061,aruco_10,0.7622676357940859,0.05468465060099795,0.027446264386212782,0.032326139822980625,0.017839312293748168,0.9993086183946895,0.0043652087782797035
P000,240.0,800.0,0.0,1741944823.3632207,aruco_0,0.15218116255613445,0.004922691493777512,0.036831494473915205,0.08595341124485768,0.09410384590609756,0.9917980010751855,-0.009653624206430194
P000,240.0,800.0,0.0,1741944823.3634827,aruco_3,0.2055628284231219,-0.04109788389756003,0.037322474067289946,-0.017061626437761882,-0.011029983050993503,0.9997261000270578,-0.011617037009226356
P000,240.0,800.0,0.0,1741944823.363641,aruco_1,0.015352757759342028,-0.04360966732836635,0.02543810120420964,-0.027480427374228376,-0.09051356127809314,0.995515020893846,-0.0013981504075362295
P000,240.0,800.0,0.0,1741944823.363822,aruco_5,0.3965275215498627,-0.03894356288822831,0.05763214847119014,0.03647921713915604,-0.0009608502128832471,0.9992817845878904,-0.010210224782572282
P000,240.0,800.0,0.0,1741944823.364019,aruco_7,0.5804196084531819,-0.03926093950249521,0.049167011439590125,0.08234992224078867,-0.05485440933117372,0.9950556370858691,0.008587971687134675
P000,240.0,800.0,0.0,1741944823.3641543,aruco_9,0.7629981776603123,-0.03979106818276168,0.033214913470930085,0.03175236027319519,-0.009393801061772433,0.9994508959224907,0.0012004090509924654
P000,240.0,800.0,0.0,1741944823.46869,aruco_2,0.01800304515463974,0.05514690596004762,0.03221270097045592,-0.04124329019414286,0.06382232031601673,0.997014876777961,-0.013675824201738825
P000,240.0,800.0,0.0,1741944823.469042,aruco_8,0.5832243995207176,0.05898593558235073,0.02972089533768263,0.055497541167296625,0.02352201256675577,0.9981255974059932,0.010583941390805788
P000,240.0,800.0,0.0,1741944823.4692037,aruco_4,0.2079007201388378,0.05440560398440904,0.04169460722263363,-0.014034553168016339,0.06262979324854691,0.9979296526596161,0.0041156950774466575
P000,240.0,800.0,0.0,1741944823.4693506,aruco_6,0.39478531534874883,0.05452577559484719,0.04694435158447263,0.0486820944135742,0.0855006867241403,0.9950788748463094,-0.011734962490474713
P000,240.0,800.0,0.0,1741944823.4694834,aruco_10,0.7638628710125897,0.054685008294636156,0.023911428229252962,0.029109947247998324,0.013107952298035979,0.9994876289148769,0.002293999381057226
P000,240.0,800.0,0.0,1741944823.4696841,aruco_0,0.13959881942106095,0.004967885902698602,0.03653246340163152,0.3951706443340898,0.10192849107967127,0.9129288103612329,-0.0034229195042320016
P000,240.0,800.0,0.0,1741944823.469943,aruco_3,0.21268239633660652,-0.0370265512641242,0.062847031190149,-0.05872771249536419,-0.02823400158502952,0.9978500627223401,-0.007009951409483671
P000,240.0,800.0,0.0,1741944823.4701612,aruco_1,0.012556985268968646,-0.04457190783145691,0.020230980799356812,-0.023343921851241876,-0.09570486081343238,0.9951358889917271,-0.0004401137153296259
P000,240.0,800.0,0.0,1741944823.4703374,aruco_5,0.3965384761800215,-0.03903030803679622,0.056901996104788966,0.03102091937588799,-0.0010608225631968246,0.9994505890043787,-0.011622718380245247
P000,240.0,800.0,0.0,1741944823.470549,aruco_7,0.5807214983929602,-0.03949806681247939,0.04771019744594174,0.07999301444212621,-0.05438448125704825,0.9952799772385371,0.00782322368828289
P000,240.0,800.0,0.0,1741944823.4707115,aruco_9,0.7639496063358246,-0.04003193416949821,0.031201714253155988,0.02906043085145705,-0.007137030442463544,0.9995491703941275,0.002449560707476484
P000,240.0,800.0,0.0,1741944823.5778906,aruco_2,0.020448890592011215,0.055191737602131995,0.036918338808697326,-0.045616678395064586,0.06320505505702954,0.9968821797048869,-0.012253557938935475
P000,240.0,800.0,0.0,1741944823.5782115,aruco_8,0.5830625099167543,0.059000541593041904,0.03045055906025207,0.056649489014545897,0.024523398937264077,0.9980338412483954,0.0108572640021198
P000,240.0,800.0,0.0,1741944823.578361,aruco_4,0.20791295886480274,0.05437826086813493,0.041594566459817406,-0.013626061679326758,0.05889962807323158,0.9981616486135539,0.0042985784947278775
P000,240.0,800.0,0.0,1741944823.5784926,aruco_6,0.39479160716298867,0.05450849453266511,0.04670187623923283,0.05306821819134399,0.08107608210688748,0.995225699707106,-0.011671761066909586
P000,240.0,800.0,0.0,1741944823.578634,aruco_10,0.7622244218877545,0.05470191896547861,0.02764651031844645,0.03230839196311206,0.017359349931047575,0.9993184668043184,0.004172877545663291
P000,240.0,800.0,0.0,1741944823.5787601,aruco_0,0.1256649311486075,0.004671908543074171,0.03337227110346086,0.4020957160562887,0.10562021042152805,0.909477817177257,-0.00367296961923639
P000,240.0,800.0,0.0,1741944823.5789979,aruco_3,0.21152138719496905,-0.03769545679258304,0.05851582305019476,-0.05451619737087339,-0.027044822015453236,0.9981234487923036,-0.006792125278296072
P000,240.0,800.0,0.0,1741944823.579917,aruco_1,0.012190880933125148,-0.04461915580514661,0.019397655981561956,-0.018859700152354233,-0.08849749536101192,0.9958935439757309,-0.002923083153070059
P000,240.0,800.0,0.0,1741944823.5808287,aruco_5,0.39652019379699494,-0.03894957729089657,0.05764119726529193,0.030495769152925917,-0.006042787632369131,0.9994566135888512,-0.010952650968955894
P000,240.0,800.0,0.0,1741944823.581341,aruco_7,0.5808739616237736,-0.039633091893949327,0.04677963992587364,0.08408229038439226,-0.051099532004331205,0.9951103502177199,0.008624802570715148
P000,240.0,800.0,0.0,1741944823.581768,aruco_9,0.7653646432074244,-0.04042358320345407,0.028167927557862238,0.03119717223393362,-0.0038004707555922327,0.9994975587652802,0.004112555468570504
P000,240.0,800.0,0.0,1741944823.6882699,aruco_2,0.018874441379787388,0.05517181716987132,0.033909851837715554,-0.039305084503135336,0.06671708792134345,0.9969113623364397,-0.013102152702484025
P000,240.0,800.0,0.0,1741944823.6888485,aruco_8,0.58267099978616,0.05898426267394631,0.032293043669005095,0.06071503520350882,0.026785952633373647,0.9977292228570247,0.011514566633690927
P000,240.0,800.0,0.0,1741944823.6895974,aruco_4,0.20777126054270142,0.054382645100206184,0.04115583272346057,-0.01295807373962392,0.061012428680262604,0.9980447008108528,0.00404194779626976
P000,240.0,800.0,0.0,1741944823.6899445,aruco_6,0.3947230055109272,0.05449106019142333,0.0459798005421046,0.061002157147841934,0.07493739981577603,0.995262240674545,-0.010778933971448083
P000,240.0,800.0,0.0,1741944823.6902492,aruco_10,0.7633136424629641,0.054680304325538394,0.025190368076649206,0.028222801675334808,0.015292638946748203,0.9994770440928277,0.0039034885098474287
P000,240.0,800.0,0.0,1741944823.6905277,aruco_0,0.11264480735011229,0.004593750465923432,0.032859160606334425,0.41103638988396135,0.09021715461890964,0.9071377362662378,-0.0033260590032579934
P000,240.0,800.0,0.0,1741944823.6908243,aruco_3,0.21191480635758508,-0.03747053005144743,0.05991918751867242,-0.054519609191422076,-0.026778135043378625,0.9981302790817667,-0.006817612901480958
P000,240.0,800.0,0.0,1741944823.6910982,aruco_1,0.015047833505759445,-0.04374054630333571,0.024891109602364958,-0.028492561531990507,-0.09210103462627457,0.9953415552802952,-0.0008671823607825464
